id,hover_description
589074430016866602,Prime Location Studio In-Law Suite
589313185676696923,Private Apartment with Double Queen Bedroom
589648305935209663,Queen size lovely private room private bathroom
589687744729213812,Perfect for Long Stays in Comfort near Metro
589689803357938452,Private Bedroom with Balcony by Park and Metro
589696537075141199,Spacious Private Bedroom w/ Balcony by Park/Metro
589748393233487794,Adorable 1 Bedroom In Historic Kingman Park
590549259773453360,Sonder at Found Dupont Circle Superior Queen Room
590554416655314849,Sonder at Found Dupont Circle | Queen Room
590589090220476968,"Cozy, Comfy & Convenient"
591080978176798970,Bright Logan Circle 1b/1b Terrace Level Apartment
591294209693762910,Capitol Hill Garden Apartment
591415344062640009,“THE GATEWAY II” A MODERN & CHIC 4 BR HOME IN DC
592557420602170490,DC History Den - private parking included!
592649463303387070,"Bright, private 1BR bungalow in heart of Petworth!"
593437627703201418,"DC Urban Oasis: Close to Navy Yard, Capitol Hill"
594197665107057582,Cabin in the Clouds ~ Easy Downtown Access
594208332411754514,Top of the Town!Perfectly Private w Pking & Access
594305780845824855,The Poppy Queen
594343354732907075,Renovated Studio 300ft to Metro!!!
594408850961366339,The Poppy King
594865658063023859,The Poppy Suite at The Poppy Georgetown Guesthouse
594971943284098653,Underground Gypsy Hideaway with outdoor Patio
595080746407072362,“LOVE SHACK” alley guesthouse in DC’s HOTTEST AREA
595563418671222545,Comfy NW Gem-5 min walk to Metro/DT/Convention Ctr
595575667865210821,"NEW!! Little Luxuries in Logan, perfect studio for 2!"
596269993212480241,Charming DC Rowhouse Condo - Ideal long-term stay
596327701510925222,"Central, Cozy Shaw 1BR, 1BA - Monthly Furnished"
597002609352533696,LOVE DC UNIT 24
597072217621497912,LOVE DC UNIT 22
597237758669706291,Spacious Suite near Gallaudet/Union Market
597873702380846467,Welcome to this one of kind room.
598017411704000488,"DC Rocks!!  2-Bedroom Digs in Refurbished Historic ""Gaslight Building"" // 2 Blocks to the White House!"
598027300743913045,Wad's Guest Suite - Free St. Parking
598772550949942612,Modern unit with free parking and EV charger-DC
599164542452632417,"Blueground | Mt Vernon, gym & pool, nr Chinatown"
599389080261179418,"Convenient, private basement apt near downtown DC"
599535799002279434,"""Marilyn's Powder Room"" in Historic Speakeasy"
599566297435981471,Charming Capitol Hill Retreat
599841475464714506,Cute & Modern Apt in Brookland Near Metro.
599853723407744553,Private En-Suite with Own Entrance in Foggy Bottom
601720425936910899,"Suite: Style, Comfort, & Secure Parking by Capitol"
602390267685898067,★ Deluxe Stay at the Boss Estate (Hidden Gem!) ★
602886047602917267,"Spacious, private & modern 1BR garden apt"
603027821663680374,"DC's ""Main Event"" ✭✭✭✭✭ A Premier Studio Stay Steps from The White House"
603519623965921554,Renovated&bright 1-bedroom in heart of DC
603590470044380378,"Private entrance, steps to the Capitol"
603595568885451841,Ideally located 1 bedroom apartment - Capitol Hill
603901284224059219,Lovely one bedroom w/a fireplace & outdoor space
604177093176138570,"Blueground | H St, rooftop pool & gym, nr metro"
604177487518625194,"Blueground | H St, rooftop pool & gym, nr metro"
604553101504674325,Stupendous Apartment Steps From the Capitol!
605013238407317751,Georgetown 1-BR-Apt #1  -450 SF (Near Campus)
605455532023462768,"Blueground | Mt Vernon, gym & pool, nr Chinatown"
605796546620751360,Gorgeous Two-Story Guesthouse w/ Free Parking
607267248294668250,Two-story Historic Carriage House in Vibrant Area
607342012594457376,Chic & Stylish Retreat Free Parking Backyard Oasis
607858295501746754,Sunny Apartment in Historic Capitol Hill
608159481142897348,Modern 4-bedroom 2 bath townhouse free parking
608607752163566296,Cheerful one bedroom apartment garden and parking
609492735322635121,Chief of Staff's Chambers ✯✯✯✯✯ It's Business Casual At This Studio Near The White House
610000797940792893,Lovely metro-access. one bedr. apt. w/ parking.
612326728081527255,Charming Private 1-bd in N Cleveland Park
612373603596496980,Elegant Two-bedroom Georgetown Home
612907930318505187,"Modern , luxurious, DC apartment with pool and gym"
613006768636175141,Whyle Furnished Apartments | Two-Bedroom/Two-Bath
614007251721124094,Over the Moon About ☽C !  ✓Adams Morgan  ✓METRO subway  ✓Rock Creek Park
614423429810872459,Upscale NoMa 2BR w desk+ Balcony + Gym & Rooftop
614438166714548629,Downtown DC Awaits ~ 1 bed Apt. walk to Convention
615301575097798708,Crestwood D.C. Light-filled studio apartment
615303837619181268,Gorgeous Luxury Waterfront Views! w Home Office
615337907263180411,Spacious Capitol Hill Apartment
615387342325813970,The Dollhouse
615800871741691485,Make Your Trip More Enjoyable! Pets Allowed
616501062596492239,"Comfort Stay! 4 Relaxing Units, Pets Allowed"
616501077694614275,"City Adventure! 4 Restful Units, Pets Allowed"
616501092568241081,"4 Pet-Friendly Units, Near Riverfront District Gem"
616501115113379490,"Prime Location! 3 Comfortable Units, Pets Allowed"
616501130822487440,"Wonderful Stay! 3 Restful Units, Pet-Friendly"
616501146116563785,Capitol City Getaway! Pet-Friendly Property
616501161719575402,"Relax and Unwind! 2 Great Units, Rooftop Lounge"
616501183983260118,"Great Location! 2 Classy Units, Rooftop Lounge"
616501198774983397,"2 Relaxing Units, Restaurant/Bar, Rooftop Lounge"
616501264074568073,"Prime Location! Pet-Friendly, Near Nationals Park"
616501283704830093,"Enjoy the Rooftop Lounge, Close to Audi Field"
616502395739876687,Capitol Riverfront District! Rooftop Lounge
617201093911459013,Chic 1-bdr in heart of DC w/ deck
617413580352692038,Beautiful large room 13 mins walk to NoMa metro
617541021718007683,Spacious Woodley Park Flat
618786524477032638,Gorgeous Large Bedroom in Eckington Penthouse
618812629168892421,Relaxing Spacious bedroom in Eckington Penthouse
619482242462517886,1 bedroom condo with backyard
620312160606137622,Lovely 1 bedroom condo. In Washington DC
620522514957701624,Quiet Basement Apartment - Cool and Convenient
621324836091841913,Luxury Basement Suite 15 Minutes To White House
621568316717572542,Entire cheerful 2-bedroom townhouse with patio
622394638423181811,Shaggy's Room - Master BedRoom - 420 Stay in DC
622688369996840801,Newly Renovated Beautiful 3 bedroom home!
623153686387253107,1 BR Colonial Unit in the Heart of DuPont
623260467610240187,Luxury 1-bedroom apartment in Washington DC
624095932921479889,Lovely room in Bloomingdale 15 mins to the metro
624098144506932143,Gorgeous cozy Basement room  15 min walk to metro
624543537455753233,Basement Bedroom w/Private Bath & Private Entry
624806954528732970,Beautiful DC Large Studio by U Street Area
625386491813855890,Modern 3BD 2.5 BTH in a Quiet Classic Neighborhood
625508178264244314,1 bedroom basement apt w/free pkng and laundry
626547696261246268,Entire Guest Suite w/Free Parking
627386762589700783,Northeast DC Apartment Near National Mall
627553380442170464,Sophisticated 1-bedroom  in heart of Adams Morgan
627652148188468319,Peaceful 1-bedroom unit -free parking on premises
627669136657526567,Modern 2-bedroom home with patio
627953266963809236,"Blueground | H St, rooftop pool & gym, nr metro"
628234665920412233,Whyle Furnished Apartments | One-Bedroom Apartment
628325746789428507,Historic Beauty in Adams Morgan!
628864805385928896,Cozy room in a basement apt 30 secs to the metro
629076264761015593,Nice basement room in a  bdr Apt next to the metro
630498026437341837,Extra Large Bedroom with 3 Full Beds
630498170985456032,Discounted Large Bedroom with Office Desk in NW DC
630505634889405764,Discounted Big Bedroom with Desk in DC Townhome
630609238197693557,Private 16th St Heights Apartment with Patio.
631433666068529003,Sunny escape in the heart of Mount Pleasant
631840113419350424,Quaint Rental
631869083178397815,LINCOLN PARK GEM ON CAPITOL HILL
632638649349574933,Carriage House Studio in Dupont Circle Alley
632744000408366118,Capital View Basement Guest Suite
632744134874881755,Capital View Private Room - Walk to Metro
633140495904238118,Sophisticated 2-bedroom rowhouse apartment
633277466255181278,"Unique, charming garden apartment"
633470909314357817,Large studio apartment steps from the US Capitol!
633470986558140080,1 Bedroom Treetop Apartment on Capitol Hill!
633719261517937424,"Blueground | Mt Vernon, pool, gym, nr metro"
633719691004462015,"Blueground | Foggy Bottom, laundry & gym, nr gwu"
633975010352037762,Luxury DuPont Apartment in the heart of DC
633989435084869754,Delightful Apt in the Heart of Dupont!
634061018005891897,Studio Concept
634561308554757816,"Blueground | Foggy Bottom, laundry & gym, nr gwu"
634657989591658776,Stylish City Studio in the Heart of Capitol Hill
634928287129502907,"Modern 2 BD, Parking, King Bed, Near Zoo"
635195484513465959,"Blueground | Mt Vernon, pool, gym, nr metro"
636215039416133274,Chic 2-bedroom condo in the heart of Shaw.
637920960029605909,Sojourn on 19th | Fabulous 1 Bedroom | Dupont Circ
638548007565090218,Local living in DC-Updated home in prime location!
638604269057176865,NoMa 1 bedroom w/ upscale amenities | Gym + Desk
638822792689468430,"Blueground | Glover Park, rooftop & w/d, nr grocer"
639011969148090881,Entire Luxury 2Bed2Bath Penthouse CloseTo The Hill
639178677114181091,Private room perfect for solo traveler & cat lover
639242859458438686,"Renovated home, quiet area. Sleeps 6.  EZ parking."
639293163754818325,The District Jungle | Private Capitol Hill 1BR
640397079726524452,Lovely 1-bedroom rental unit with free parking
641140341489184749,Lovely Light-filled Private Oasis in Capitol Hill
641166893429112294,Picturesque row house apt in the heart of D.C.
642100308517755700,Modern 2 bed 2 bath unit in hip DC neighborhood
642629277982726759,Quiet Escape in the Heart of the City - Street Par
642895613934927623,Room w/ bath in historical house near monuments
642917495353170204,"2 Min Walk to Metro, 2 Bdrm Ground Level Apt"
643334037815320809,English basement + parking/metro!
643673549790417811,Hidden Gem Newly Renovated Chic Studio FreeParking
643688975196513465,Georgetown fun lovely 2 bedroom
643898330146069527,"Blueground | Glover Park, rooftop & w/d, nr grocer"
644923826152694981,Modern King Bed | Convention & City Ctr (Parking)
645625634238322355,Guest Room with 1 King Bed
646234838193435042,"Bright & quiet room, 7 min walk from Metro, trail"
646941667251867035,GWU-Gtown-Mall | Park/EV Chrg Free | Dog Friendly
646955258401944493,Pewter Palace - Modern Bungalow with Free Parking
647012890522474322,Stylish & Bright Two Bedroom DC Apt w/Parking
647823719979474920,Luxurious Apartment in Capitol Hill
648028696759302142,Sojourn the 13th Street Flats
648396536543110818,Garden-level guest suite in heart of Capitol Hill
648619447465266206,Gebeia
648625114894421669,Edil
648627201583506205,Kal
648631477066387112,Mare
648638878642234601,Abeba
648746737235695969,Private Room - Close to DC's Best Spots
648965922638064340,"Blueground | H St, pool, gym, steps to groceries"
649119409889401697,An Eclectic (4bedroom) Home for the World Traveler
650781332878551278,"Sunny, Private Studio Apartment"
651236180199542159,"Blueground | Shaw, gym & rooftop, nr bars"
651419330993382479,Historic 2 bedroom w/roof deck in heart of Shaw!
652250438128881024,Quiet 1 bedroom with garden area to relax
652972555775784901,Private bedroom and bathroom in charming townhome
653295258868780225,"Blueground | Foggy Bottom, den, pool & gym, nr gwu"
653829308967982761,"Spacious Washington, D.C. Rowhome w/ free parking!"
654067833289456257,DC Commuter Delight East of the River
654357982464326316,Adorable 1 bedroom basement unit near the capitol.
654855802541076568,2 Bdr Suite + Parking - Rock Creek Park!
654883122930235250,"Studio Apartment | Coda on Half, Placemakr"
654886331392936615,"1 Bed Apartment with Den | Coda on Half, Placemakr"
654907797251017211,#2 Bedroom & #1 Bath Home. Calm House
655120206040927172,Wonderful Waterfront Apt for 5!  Pkg & City View
655195169367937273,"Futuristic, Stylish &Comfy★Near Nats Park &Parking"
655906773996248534,Private Oasis in Vibrant Columbia Heights/Petworth
656032332287764095,Stylish DC Studio ~ 5 Mi to National Mall!
656462723886486717,Lovely Basement 1-bedroom with free parking
657153050670184247,penthouse apartment
657384860783290469,Beautiful LUXURY and Bright 2 Bedroom Apt in DC
657489769932984922,"Cozy, 98WalkScore in the heart of Adams Morgan!"
658692308294629147,Cozy Suite in the heart of Georgetown
658748212469247392,Boho Chic Studio-Walk to Everything + Parking
658812085073289768,Cheerful 1 bedroom in SE DC!
658824327401627709,LUXURY 2 Bedroom Sophisticated Apt in DC
658841925262482886,Carriage House Studio in the Heart of DC
659344856688515722,The Dupont Diplomat's Lodge / Near Adams Morgan
659433561381337372,"Sunny, New 2BR w/ 65"" TV, Firepit, Patio & Parking"
659745715204713663,✧ H St Sanctuary ✧ Capitol Hill Carriage House ✧
659967211112318971,"Blueground | Foggy Bottom, den, pool & gym, nr gwu"
660361947280474796,"Lux CoHi Cove Walk to METRO Subway, Shopping, Howa"
660922786043660705,Newly renovated studio apartment
661121154118134381,Central Convenient Home | Free Parking #DCottage
661250682298355090,"Blueground | Mt Vernon, pool & gym, nr Chinatown"
661413836350118166,Shaw Chic Oasis: Metro-Accessible 2BR Rowhouse
661470761900023352,"DC Apartment  w/ Private Patio, 1 BD + Den & 1 BA"
662243699702594697,Charming 1 bedroom in the heart of Capitol Hill
662279537920006359,Airy 2-bed apartment w/ full kitchen & laundry
665725318576268686,A Cozy Retreat in NE DC
666077513795049766,Georgetown charming two bedroom
666655112214409662,Entire Home in NE DC. 5 BD/3BA
667579843214275242,Guest Room in Downtown - Near Everything in DC
668190624395612802,Luxury Magazine Ready Home in Washington DC!
668221732285104475,Cozy Room in Peaceful DC Area - Ideal Location
668674687044712287,Private Suite Near Downtown - Walk Everywhere!
668711052305358855,Historic charm with a modernized twist in DC.
669021062996741554,Renovated 1 BR APT in SE D.C. Free Parking & WIFI
669477065389246587,2BR Apt Minutes from Capitol Hill w/Free Parking
669722774818819425,Luxury 3BR+Parking in Heart of DC | Steps to Metro
669730022865641497,Cozy Apartment in Georgetown historic townhouse
670891535920298286,Upper NW Studio
671630816830978834,Lovely 1BR condo in quiet neighborhood
671802719450953096,"Stylish Washington DC Gem, Mins to Nat'l Park"
672047161860884141,Instagrammable boho jungalow inspired apartment
672684674197361763,Adbar space
673827573988285352,Master Bedroom with private bathroom in Georgetown
675338144945655256,✦Lovely Home in the Heart of NW DC! Shaw/Downtown✦
675492138538192745,Beautiful room located 5 minutes from metro
675507939042565848,Newly renovated 1-BR bungalow in Brightwood Park
677505276715372899,Cozy 2 BDR ENG BSMT in DCs historical neighborhood
678282563750562445,Cozy & Modern in Capitol Hill + Free Parking!
678282890096185451,Sunny & Airy
678363560464655996,Cozy 1 BdRm English Basement Apartment
679013388263107894,Large Bedroom with Private Bath at the Wharf DC
679284588506416995,Modern and Relaxing Basement Suite
679821664650594134,"Metro★50""Roku★Office★PetsOK★Parking★FASTwifi★Patio"
680234784617047263,❤️⭐️Sweet & Cozy Room🏡Shared Common Areas & Bathroom
680234819381797784,👑Queen-sized Ensuite Bedroom❤️Shared Common Areas🏡⭐️
681136513198395827,Private Room in Central DC - Near Everything
681807200196218315,Fab Queen Bedroom with Shared Common Areas & Bathr
682042241650530176,"The Grey Escape: Serene, Private, Free Parking"
683315835035916402,Cosy basement studio in the heart of Brookland
683590767680041261,"Cozy, Modern 1-BR ★ Great Location + free Parking!"
684631559769919257,Treetop House- Red Line-Nat'l Zoo- NIH- Downtown!
684838566406432140,Dcstays Modern and Comfortable 2-Bedroom Apt. King Bed
684879089928454819,Shaw Secret Garden Townhome
685354329858925275,"Spacious, renovated 1 BR Apartment in Capitol Hill"
685912699898763114,"Blueground | H St, gym & lounge, nr Union Station"
687666471274302102,"2 Min Walk from Metro, 2BR English Basement Unit"
